group_id	base_group_id	perturbation_level	base_sessions	output_sessions	dropped_sessions	substituted_sessions	rotated_endpoints	jittered_sessions	payload_changed_sessions	background_sessions
ceb_g_a8a92d19181680fdd6ee	cea_g_e7e663b97b833ad4d433	0.20	50	51	1	0	12	49	49	2
ceb_g_345f62adead194cfdffc	cea_g_e7e663b97b833ad4d433	0.30	50	47	5	2	16	45	45	2
ceb_g_bd6a936a8a57a5ca3405	cea_g_e7e663b97b833ad4d433	0.40	50	52	1	2	23	49	49	3
ceb_g_ef7e47fc33af14a94f10	cea_g_e7e663b97b833ad4d433	0.50	50	49	5	0	19	45	45	4
ceb_g_f0f1a0e709aa1464ebf3	cea_g_e7e663b97b833ad4d433	0.60	50	50	4	2	28	46	46	4
ceb_g_626ca5930c5c8363df62	cea_g_e8a12bfc394eb767d870	0.10	48	48	1	0	6	47	46	1
ceb_g_951a744f04aa505bd76f	cea_g_e8a12bfc394eb767d870	0.20	48	45	4	3	11	44	43	1
ceb_g_eebe7374dd40e39210a5	cea_g_e8a12bfc394eb767d870	0.30	48	49	1	2	12	47	47	2
ceb_g_abe9071427ba672f07ac	cea_g_e8a12bfc394eb767d870	0.40	48	47	4	3	22	44	44	3
ceb_g_f138f66b5e98ed1a7ae6	cea_g_e8a12bfc394eb767d870	0.50	48	49	3	2	28	45	45	4
ceb_g_a81467f34ed91ba77f36	cea_g_e8a12bfc394eb767d870	0.60	48	48	4	5	27	44	44	4
ceb_g_ec8b3de154584fce7278	cea_g_e918076f0450184483b2	0.10	60	58	3	1	2	57	56	1
ceb_g_1436b34c60976e2c37d4	cea_g_e918076f0450184483b2	0.20	60	58	4	2	16	56	55	2
ceb_g_71bafb30bce7ecb4e13e	cea_g_e918076f0450184483b2	0.30	60	60	3	0	20	57	57	3
ceb_g_295ea23c52cefc89706c	cea_g_e918076f0450184483b2	0.40	60	61	3	3	22	57	57	4
ceb_g_7e2b03569129de6c3c18	cea_g_e918076f0450184483b2	0.50	60	59	5	5	33	55	55	4
ceb_g_3cdc8686af92a94a3f23	cea_g_e918076f0450184483b2	0.60	60	60	5	5	37	55	55	5
ceb_g_2cb149acbe325f062fb1	cea_g_e9200d08e95850f0e156	0.10	53	52	2	1	10	51	48	1
ceb_g_dc6120481896abcd8a00	cea_g_e9200d08e95850f0e156	0.20	53	52	3	0	13	50	50	2
ceb_g_aa42186f0ed8103b4cdc	cea_g_e9200d08e95850f0e156	0.30	53	47	8	2	17	45	45	2
ceb_g_9118f66536726bc6c1f3	cea_g_e9200d08e95850f0e156	0.40	53	53	3	1	19	50	50	3
ceb_g_01800b509b13bba3d8f2	cea_g_e9200d08e95850f0e156	0.50	53	50	7	3	21	46	46	4
ceb_g_ca0cf75551297f6b0706	cea_g_e9200d08e95850f0e156	0.60	53	50	8	5	32	45	45	5
ceb_g_d5e350169a3793a79543	cea_g_e952c81c4f38a9ad8d63	0.10	54	55	0	1	8	54	51	1
ceb_g_c072d5546cb0f76b419d	cea_g_e952c81c4f38a9ad8d63	0.20	54	53	3	3	13	51	51	2
ceb_g_391f68d9adb48d691639	cea_g_e952c81c4f38a9ad8d63	0.30	54	53	3	4	15	51	50	2
ceb_g_595378f433647876c651	cea_g_e952c81c4f38a9ad8d63	0.40	54	53	4	6	17	50	50	3
ceb_g_7f6dc452aafffcabef2f	cea_g_e952c81c4f38a9ad8d63	0.50	54	52	6	7	22	48	47	4
ceb_g_bec785d86f044a79eb28	cea_g_e952c81c4f38a9ad8d63	0.60	54	53	6	5	30	48	48	5
ceb_g_914534eca35153a21a14	cea_g_e95cd8954dc27fb97c66	0.10	63	63	1	5	3	62	62	1
ceb_g_6642bc33fbf9bf2bf825	cea_g_e95cd8954dc27fb97c66	0.20	63	64	1	1	11	62	60	2
ceb_g_ac30c870df899ca31333	cea_g_e95cd8954dc27fb97c66	0.30	63	62	4	1	15	59	59	3
ceb_g_08b79cdeec886f413c3c	cea_g_e95cd8954dc27fb97c66	0.40	63	64	3	9	23	60	59	4
ceb_g_3fff5658d00bd8272714	cea_g_e95cd8954dc27fb97c66	0.50	63	61	7	3	26	56	55	5
ceb_g_4c09f626f5e1e73ad50a	cea_g_e95cd8954dc27fb97c66	0.60	63	64	5	5	43	58	58	6
ceb_g_ec8092c4540482e8fb9a	cea_g_e9974eeb0f79931802b2	0.10	52	52	1	2	3	51	50	1
ceb_g_899029be510214e063b8	cea_g_e9974eeb0f79931802b2	0.20	52	54	0	1	15	52	52	2
ceb_g_08b33ce31efdbbc305c0	cea_g_e9974eeb0f79931802b2	0.30	52	51	3	4	17	49	49	2
ceb_g_4728f2930f63b35915e0	cea_g_e9974eeb0f79931802b2	0.40	52	48	7	3	14	45	45	3
ceb_g_a2f92d946023d905f0b5	cea_g_e9974eeb0f79931802b2	0.50	52	53	3	2	28	49	49	4
ceb_g_d8cf054e3be77c17cd1d	cea_g_e9974eeb0f79931802b2	0.60	52	52	5	8	19	47	47	5
ceb_g_ab55768e973c56449c32	cea_g_e9cd005e5043f027ec22	0.10	43	43	1	2	4	42	42	1
ceb_g_d6a990fb0edca034c71c	cea_g_e9cd005e5043f027ec22	0.20	43	44	0	0	14	43	43	1
ceb_g_39af2dc9ede22434a0ce	cea_g_e9cd005e5043f027ec22	0.30	43	44	1	0	14	42	42	2
ceb_g_122b1e8274d53f81225d	cea_g_e9cd005e5043f027ec22	0.40	43	41	5	1	17	38	38	3
ceb_g_7b5b3f43d569e09ba8ae	cea_g_e9cd005e5043f027ec22	0.50	43	42	4	6	19	39	39	3
ceb_g_8cdcb117a7de01bdf5bc	cea_g_e9cd005e5043f027ec22	0.60	43	43	4	2	22	39	39	4
ceb_g_c62b363c1dc4fdf151dc	cea_g_ea3b2fa5e635eb044faa	0.10	40	40	1	0	4	39	38	1
ceb_g_1a95d32d9f742191f6e2	cea_g_ea3b2fa5e635eb044faa	0.20	40	38	3	2	4	37	37	1
ceb_g_46003b43ae22c2238d6c	cea_g_ea3b2fa5e635eb044faa	0.30	40	40	2	3	12	38	38	2
ceb_g_43cab6a76a54dce1f236	cea_g_ea3b2fa5e635eb044faa	0.40	40	42	0	2	12	40	40	2
ceb_g_52550816320c2275c20e	cea_g_ea3b2fa5e635eb044faa	0.50	40	40	3	2	17	37	36	3
ceb_g_48b3447008df6088892a	cea_g_ea3b2fa5e635eb044faa	0.60	40	39	5	1	22	35	35	4
ceb_g_fde735ee2d5b90d33b07	cea_g_ea4a5c86280b11b35229	0.10	50	51	0	1	5	50	49	1
ceb_g_5979e1f6b9451c554d50	cea_g_ea4a5c86280b11b35229	0.20	50	51	1	2	8	49	48	2
ceb_g_39b49d7f8d20444b3b48	cea_g_ea4a5c86280b11b35229	0.30	50	51	1	6	11	49	49	2
ceb_g_0d0d8858db594b8a6949	cea_g_ea4a5c86280b11b35229	0.40	50	50	3	1	17	47	47	3
ceb_g_196e7102384c49bd7e02	cea_g_ea4a5c86280b11b35229	0.50	50	49	5	6	26	45	45	4
ceb_g_b094b1aac35d2489d64a	cea_g_ea4a5c86280b11b35229	0.60	50	46	8	3	29	42	41	4
ceb_g_148bafc997ff3ca89162	cea_g_eb0f58f09dcf23df920e	0.10	49	47	3	0	6	46	46	1
ceb_g_4dd465d3313b21e1d640	cea_g_eb0f58f09dcf23df920e	0.20	49	47	3	1	5	46	46	1
ceb_g_4b5b4b15288013ded612	cea_g_eb0f58f09dcf23df920e	0.30	49	47	4	2	12	45	45	2
ceb_g_abea2273c63a9d2471f5	cea_g_eb0f58f09dcf23df920e	0.40	49	50	2	5	15	47	46	3
ceb_g_2ba1e9cf1abe75fa504d	cea_g_eb0f58f09dcf23df920e	0.50	49	48	5	3	26	44	44	4
ceb_g_3a21489e7f321f96574b	cea_g_eb0f58f09dcf23df920e	0.60	49	45	8	2	24	41	41	4
ceb_g_b7c2ede2fb5f7f595222	cea_g_eb2c3f4b6d00159bced4	0.10	49	49	1	2	4	48	47	1
ceb_g_fa080912d4649b56ad81	cea_g_eb2c3f4b6d00159bced4	0.20	49	48	2	0	7	47	47	1
ceb_g_7fe2dff51a711bd3a011	cea_g_eb2c3f4b6d00159bced4	0.30	49	49	2	4	14	47	47	2
ceb_g_19d92a121bad10fbbc5e	cea_g_eb2c3f4b6d00159bced4	0.40	49	50	2	4	20	47	47	3
ceb_g_c58778560d912a19f3c4	cea_g_eb2c3f4b6d00159bced4	0.50	49	47	6	8	20	43	42	4
ceb_g_624be5c228a4033e9046	cea_g_eb2c3f4b6d00159bced4	0.60	49	48	5	6	22	44	44	4
ceb_g_a0e8116a3e76db40f9d9	cea_g_ec2254bab13a15612cbc	0.10	66	65	2	1	5	64	63	1
ceb_g_13eb2a155afb915e19a5	cea_g_ec2254bab13a15612cbc	0.20	66	66	2	2	19	64	63	2
ceb_g_dd1292a2fac7f492581e	cea_g_ec2254bab13a15612cbc	0.30	66	67	2	2	15	64	63	3
ceb_g_a244e528a849e8b8e129	cea_g_ec2254bab13a15612cbc	0.40	66	69	1	7	27	65	65	4
ceb_g_8ec8da3e55210be2b8ca	cea_g_ec2254bab13a15612cbc	0.50	66	66	5	6	30	61	61	5
ceb_g_48f0fbee7946d4cb31fd	cea_g_ec2254bab13a15612cbc	0.60	66	62	10	5	37	56	56	6
ceb_g_f9dd920d3d900ab03707	cea_g_ec2becac6fe996a95041	0.10	55	56	0	1	8	55	53	1
ceb_g_522dd792fe925617a0b3	cea_g_ec2becac6fe996a95041	0.20	55	56	1	3	10	54	54	2
ceb_g_70f32a261706d29e063b	cea_g_ec2becac6fe996a95041	0.30	55	55	2	3	8	53	53	2
ceb_g_c6ac49d93ac2fea35f4c	cea_g_ec2becac6fe996a95041	0.40	55	50	8	3	17	47	47	3
ceb_g_ccc2a79d6ead6f3c980a	cea_g_ec2becac6fe996a95041	0.50	55	53	6	3	25	49	49	4
ceb_g_7fcaab714ea994a4eaee	cea_g_ec2becac6fe996a95041	0.60	55	53	7	2	28	48	48	5
ceb_g_52b7bcbe67fa0dc53453	cea_g_ed0939431625f6690340	0.10	66	66	1	0	4	65	64	1
ceb_g_7fe0d3d6ec9452804adf	cea_g_ed0939431625f6690340	0.20	66	63	5	3	11	61	60	2
ceb_g_b6c505cc7bc71e27056d	cea_g_ed0939431625f6690340	0.30	66	58	11	1	18	55	55	3
ceb_g_7531b515663d69f2873b	cea_g_ed0939431625f6690340	0.40	66	63	7	5	19	59	58	4
ceb_g_08c680f779c995d140e2	cea_g_ed0939431625f6690340	0.50	66	65	6	3	33	60	60	5
ceb_g_ce0cb584ae9f46cd2b42	cea_g_ed0939431625f6690340	0.60	66	63	9	2	41	57	57	6
ceb_g_d4544b68626c12fe35f8	cea_g_ed3e0bed6e82f184270e	0.10	65	63	3	0	8	62	62	1
ceb_g_22c376141e697398d132	cea_g_ed3e0bed6e82f184270e	0.20	65	65	2	4	8	63	63	2
ceb_g_4437ee569881fb973135	cea_g_ed3e0bed6e82f184270e	0.30	65	63	5	3	22	60	60	3
ceb_g_b0aff6f8d34d2e48d8c8	cea_g_ed3e0bed6e82f184270e	0.40	65	68	1	2	22	64	63	4
ceb_g_40b367d2d783d011bc63	cea_g_ed3e0bed6e82f184270e	0.50	65	67	3	3	26	62	62	5
ceb_g_05a9eb90722ff0dfba1f	cea_g_ed3e0bed6e82f184270e	0.60	65	64	7	6	39	58	57	6
ceb_g_95f4ee9c4682d5949e36	cea_g_ee59e4c8fa3b9e686f3b	0.10	54	52	3	3	7	51	49	1
ceb_g_a8bc49c3b343409efcac	cea_g_ee59e4c8fa3b9e686f3b	0.20	54	54	2	0	7	52	50	2
ceb_g_7dde5ff68abc19e03d66	cea_g_ee59e4c8fa3b9e686f3b	0.30	54	53	3	2	10	51	50	2
ceb_g_b8dd08b835c583f3fa2d	cea_g_ee59e4c8fa3b9e686f3b	0.40	54	52	5	0	19	49	49	3
ceb_g_9e3f34d711580fbe2f19	cea_g_ee59e4c8fa3b9e686f3b	0.50	54	53	5	5	26	49	49	4
ceb_g_081dc5be391baa55735a	cea_g_ee59e4c8fa3b9e686f3b	0.60	54	53	6	5	33	48	48	5
ceb_g_c345689c7b7db20166a8	cea_g_eedc55e03f5633eafabe	0.10	60	59	2	0	5	58	57	1
ceb_g_5ccacc5eabada3294891	cea_g_eedc55e03f5633eafabe	0.20	60	59	3	2	10	57	57	2
ceb_g_dd76b9424015b3de82a3	cea_g_eedc55e03f5633eafabe	0.30	60	61	2	2	18	58	58	3
ceb_g_cd3a60a4526bce3ea9e6	cea_g_eedc55e03f5633eafabe	0.40	60	61	3	4	19	57	57	4
ceb_g_aa5573f0828f6f69487b	cea_g_eedc55e03f5633eafabe	0.50	60	55	9	7	25	51	51	4
ceb_g_5d8d92d57e7024b2d92e	cea_g_eedc55e03f5633eafabe	0.60	60	56	9	3	29	51	51	5
ceb_g_9bed517800be8334ed24	cea_g_eee3741774c3867c43b5	0.10	43	42	2	1	3	41	41	1
ceb_g_110c4695cec68de9df41	cea_g_eee3741774c3867c43b5	0.20	43	41	3	0	7	40	39	1
ceb_g_f11a610aaeaf447b59cd	cea_g_eee3741774c3867c43b5	0.30	43	43	2	3	12	41	40	2
ceb_g_e64dcb045726908fdee2	cea_g_eee3741774c3867c43b5	0.40	43	43	3	4	15	40	40	3
ceb_g_c06ed6dfb329bdbf2228	cea_g_eee3741774c3867c43b5	0.50	43	45	1	3	20	42	42	3
ceb_g_7da61fc6c96b05a6c0ca	cea_g_eee3741774c3867c43b5	0.60	43	46	1	3	20	42	42	4
ceb_g_e506422c1c3dd2277531	cea_g_eee53aad13e14f836214	0.10	50	46	5	0	6	45	45	1
ceb_g_974c756974a60655443b	cea_g_eee53aad13e14f836214	0.20	50	50	2	4	7	48	47	2
ceb_g_7c03e9e40ea316fd6b7f	cea_g_eee53aad13e14f836214	0.30	50	48	4	5	17	46	46	2
ceb_g_6c58fbb56669c6a11e5c	cea_g_eee53aad13e14f836214	0.40	50	49	4	3	21	46	46	3
ceb_g_eeb211f9d49026715b91	cea_g_eee53aad13e14f836214	0.50	50	51	3	6	25	47	47	4
ceb_g_e37bc231c761a05ec51c	cea_g_eee53aad13e14f836214	0.60	50	49	5	5	27	45	45	4
ceb_g_e51a68793506ba4c8cb7	cea_g_f0ed1d1d16d9f8a6c74e	0.10	43	42	2	0	2	41	41	1
ceb_g_0f8c13a1ba5f115b6ef6	cea_g_f0ed1d1d16d9f8a6c74e	0.20	43	43	1	1	5	42	42	1
ceb_g_eb93939a96dfe987d916	cea_g_f0ed1d1d16d9f8a6c74e	0.30	43	42	3	1	11	40	39	2
ceb_g_8fc290143e440e857993	cea_g_f0ed1d1d16d9f8a6c74e	0.40	43	40	6	1	15	37	37	3
ceb_g_b913b2e2dd9cc54497b3	cea_g_f0ed1d1d16d9f8a6c74e	0.50	43	42	4	4	13	39	39	3
ceb_g_d64c036a839ee1a79a28	cea_g_f0ed1d1d16d9f8a6c74e	0.60	43	42	5	2	22	38	38	4
ceb_g_206e98d934b3ffd1ae63	cea_g_f16826b5b2b88e4d17c4	0.10	63	63	1	2	8	62	61	1
ceb_g_29be58189fed41d53a6d	cea_g_f16826b5b2b88e4d17c4	0.20	63	64	1	0	9	62	61	2
ceb_g_bfebcbab529ea79a75fd	cea_g_f16826b5b2b88e4d17c4	0.30	63	61	5	1	12	58	58	3
ceb_g_3fa9fb60888ecabd5bbf	cea_g_f16826b5b2b88e4d17c4	0.40	63	62	5	5	28	58	58	4
ceb_g_c7b14620614c8879ba1a	cea_g_f16826b5b2b88e4d17c4	0.50	63	67	1	7	34	62	61	5
ceb_g_8df850d15d2863c1e6f0	cea_g_f16826b5b2b88e4d17c4	0.60	63	61	8	8	30	55	54	6
ceb_g_239c409db405d9f5597e	cea_g_f1d12620df22322d5742	0.10	52	52	1	1	5	51	50	1
ceb_g_fa39718aa86ec3eccda5	cea_g_f1d12620df22322d5742	0.20	52	53	1	0	15	51	51	2
ceb_g_c57b4f542cff062eb01f	cea_g_f1d12620df22322d5742	0.30	52	53	1	1	18	51	51	2
ceb_g_1b23eee26c30d536a3d2	cea_g_f1d12620df22322d5742	0.40	52	52	3	3	15	49	48	3
ceb_g_e93d9b9c9f83a6c296c0	cea_g_f1d12620df22322d5742	0.50	52	53	3	5	25	49	49	4
ceb_g_1e468da40e29cac06052	cea_g_f1d12620df22322d5742	0.60	52	52	5	5	28	47	47	5
ceb_g_eeacd4240ab6a41505cd	cea_g_f1f5eca17d60da14de61	0.10	42	43	0	2	5	42	42	1
ceb_g_4f3a4a0c9a52741d2bec	cea_g_f1f5eca17d60da14de61	0.20	42	40	3	2	6	39	38	1
ceb_g_5a8216273ccddac480d0	cea_g_f1f5eca17d60da14de61	0.30	42	42	2	2	13	40	39	2
ceb_g_670eaf73abeb2ab7e1f6	cea_g_f1f5eca17d60da14de61	0.40	42	42	3	1	16	39	39	3
ceb_g_4748cf969cd5596d263d	cea_g_f1f5eca17d60da14de61	0.50	42	41	4	4	20	38	38	3
ceb_g_218f714eb90c4e625b98	cea_g_f1f5eca17d60da14de61	0.60	42	40	6	0	25	36	34	4
ceb_g_e27cebaff0e584c91e1a	cea_g_f2e232c8b39e0bc30ef7	0.10	51	52	0	2	3	51	51	1
ceb_g_5c15b6598b16e2ffa0d0	cea_g_f2e232c8b39e0bc30ef7	0.20	51	52	1	1	9	50	50	2
ceb_g_3615009c83339f39ed8d	cea_g_f2e232c8b39e0bc30ef7	0.30	51	50	3	5	15	48	47	2
ceb_g_4b9f9b02037b0d7d32f8	cea_g_f2e232c8b39e0bc30ef7	0.40	51	52	2	4	16	49	49	3
ceb_g_a886c0d6ae169102e3b4	cea_g_f2e232c8b39e0bc30ef7	0.50	51	48	7	4	24	44	44	4
ceb_g_090e321d0c7f35356dd9	cea_g_f2e232c8b39e0bc30ef7	0.60	51	46	10	4	27	41	40	5
ceb_g_b5883b7a081018bed7c2	cea_g_f31e7eac4ecfab87f121	0.10	52	53	0	1	4	52	50	1
ceb_g_4178d68dd1763f3a045a	cea_g_f31e7eac4ecfab87f121	0.20	52	53	1	0	11	51	51	2
ceb_g_f36b8e040d7c51afe1d5	cea_g_f31e7eac4ecfab87f121	0.30	52	51	3	2	13	49	49	2
ceb_g_0fc0073999ffc45d95a1	cea_g_f31e7eac4ecfab87f121	0.40	52	49	6	4	21	46	45	3
ceb_g_f7088e576085197425ca	cea_g_f31e7eac4ecfab87f121	0.50	52	53	3	1	22	49	49	4
ceb_g_1a0aba10a911c4b47fc4	cea_g_f31e7eac4ecfab87f121	0.60	52	47	10	4	27	42	42	5
ceb_g_1153978ffc7b0f43a64f	cea_g_f3214be8a7afac3364f8	0.10	47	47	1	2	2	46	46	1
ceb_g_0324ce7cb865bd301faa	cea_g_f3214be8a7afac3364f8	0.20	47	48	0	2	8	47	47	1
ceb_g_18b29a58d32de3bd19ed	cea_g_f3214be8a7afac3364f8	0.30	47	46	3	2	9	44	43	2
ceb_g_1360f3a456bc0b9cb18a	cea_g_f3214be8a7afac3364f8	0.40	47	48	2	2	17	45	45	3
ceb_g_a48358270542e07e104c	cea_g_f3214be8a7afac3364f8	0.50	47	47	4	4	24	43	42	4
ceb_g_8e52554e80f5db2250aa	cea_g_f3214be8a7afac3364f8	0.60	47	44	7	6	21	40	40	4
ceb_g_7eef1f0765f15fe57872	cea_g_f33be6aa4529557fcdab	0.10	58	57	2	2	3	56	54	1
ceb_g_12f72d0b6431cce5e89b	cea_g_f33be6aa4529557fcdab	0.20	58	56	4	3	6	54	54	2
ceb_g_d10687b877f3411b1db2	cea_g_f33be6aa4529557fcdab	0.30	58	60	1	1	19	57	57	3
ceb_g_d70a137f2e9a057ed464	cea_g_f33be6aa4529557fcdab	0.40	58	58	3	3	23	55	54	3
ceb_g_32cf3485a4c02c3b0b18	cea_g_f33be6aa4529557fcdab	0.50	58	58	4	6	33	54	54	4
ceb_g_392569bf15b6899e00c5	cea_g_f33be6aa4529557fcdab	0.60	58	55	8	4	30	50	50	5
ceb_g_31a7072d781cf601e97b	cea_g_f35745033419d28023df	0.10	55	56	0	0	3	55	55	1
ceb_g_1295367efaa27e0940c4	cea_g_f35745033419d28023df	0.20	55	53	4	2	11	51	51	2
ceb_g_1535155ccf5856ef7825	cea_g_f35745033419d28023df	0.30	55	54	3	4	11	52	52	2
ceb_g_9fba9c1989d3c05d9377	cea_g_f35745033419d28023df	0.40	55	57	1	4	23	54	53	3
ceb_g_7f28b9c285b615f26996	cea_g_f35745033419d28023df	0.50	55	57	2	3	29	53	52	4
ceb_g_c9ac0fcbccd92aa55620	cea_g_f35745033419d28023df	0.60	55	55	5	3	23	50	50	5
ceb_g_941b8682fd9ece44963a	cea_g_f418459fea0ae9dca219	0.10	66	66	1	0	2	65	64	1
ceb_g_444b6fbd9609d4e53099	cea_g_f418459fea0ae9dca219	0.20	66	67	1	1	10	65	64	2
ceb_g_5569ebe408e41fea55da	cea_g_f418459fea0ae9dca219	0.30	66	65	4	2	18	62	62	3
ceb_g_4e40587784908c293925	cea_g_f418459fea0ae9dca219	0.40	66	67	3	5	23	63	63	4
ceb_g_e22101fbc218af05ce50	cea_g_f418459fea0ae9dca219	0.50	66	61	10	3	25	56	56	5
ceb_g_47b90cf521c4c7096cbb	cea_g_f418459fea0ae9dca219	0.60	66	68	4	7	43	62	62	6
ceb_g_9fd7faeb7ed49cb326d7	cea_g_f4549b7b2e322c186ef1	0.10	58	57	2	1	7	56	56	1
ceb_g_82ce2298008964c80d13	cea_g_f4549b7b2e322c186ef1	0.20	58	57	3	1	6	55	54	2
ceb_g_33c4e2fcd8d27640826b	cea_g_f4549b7b2e322c186ef1	0.30	58	60	1	2	21	57	56	3
ceb_g_7e6ba090b001907be9ae	cea_g_f4549b7b2e322c186ef1	0.40	58	55	6	2	21	52	52	3
ceb_g_d66e6f27e751ac5aaba7	cea_g_f4549b7b2e322c186ef1	0.50	58	55	7	4	29	51	51	4
ceb_g_d571498f7610121b6b1b	cea_g_f4549b7b2e322c186ef1	0.60	58	54	9	3	31	49	49	5
ceb_g_a7d7f1030f37a757e688	cea_g_f46e1c4c130eb9b7a9db	0.10	61	59	3	2	3	58	57	1
ceb_g_c3c27f1ed10709cc5f8c	cea_g_f46e1c4c130eb9b7a9db	0.20	61	60	3	2	12	58	57	2
ceb_g_64dee31164aa45ec726d	cea_g_f46e1c4c130eb9b7a9db	0.30	61	63	1	3	12	60	60	3
ceb_g_0eeeb8d78500afe602e8	cea_g_f46e1c4c130eb9b7a9db	0.40	61	61	4	4	26	57	57	4
ceb_g_f0191060807b262e3556	cea_g_f46e1c4c130eb9b7a9db	0.50	61	61	5	3	28	56	56	5
ceb_g_7d0bcd8cdf07d0b04279	cea_g_f46e1c4c130eb9b7a9db	0.60	61	58	8	4	30	53	53	5
ceb_g_22fd7c82d8df32615e35	cea_g_f4c3107bed364a559cc2	0.10	45	46	0	0	5	45	45	1
ceb_g_609b1fb5b1c07dbf9e06	cea_g_f4c3107bed364a559cc2	0.20	45	46	0	1	7	45	44	1
ceb_g_8ca161a0144f655bec0c	cea_g_f4c3107bed364a559cc2	0.30	45	43	4	1	9	41	41	2
ceb_g_03707f60d35fd5187132	cea_g_f4c3107bed364a559cc2	0.40	45	46	2	2	24	43	43	3
ceb_g_a974610d71f6d7fcde30	cea_g_f4c3107bed364a559cc2	0.50	45	43	5	4	24	40	40	3
ceb_g_e0889073acffffa8421a	cea_g_f4c3107bed364a559cc2	0.60	45	44	5	1	25	40	39	4
ceb_g_25292e1198a9058933cc	cea_g_f5cb696020c7ef6f735c	0.10	42	43	0	1	6	42	41	1
ceb_g_6c5327b61f6d89f6b2d8	cea_g_f5cb696020c7ef6f735c	0.20	42	41	2	2	11	40	39	1
ceb_g_ef3cef1878f7af963886	cea_g_f5cb696020c7ef6f735c	0.30	42	42	2	4	10	40	40	2
ceb_g_cda1609947653ce1b730	cea_g_f5cb696020c7ef6f735c	0.40	42	44	1	5	15	41	40	3
ceb_g_5e742390209082d51a32	cea_g_f5cb696020c7ef6f735c	0.50	42	41	4	1	15	38	38	3
ceb_g_3a2ebd7d3ba90098a427	cea_g_f5cb696020c7ef6f735c	0.60	42	42	4	4	29	38	38	4
ceb_g_e956af89edd6882bdf89	cea_g_f5f67dccdf9f38aec91c	0.10	52	52	1	1	5	51	48	1
ceb_g_6e4b595ea40bab0cfbd9	cea_g_f5f67dccdf9f38aec91c	0.20	52	51	3	0	13	49	49	2
ceb_g_8a55915580e2f5eb78de	cea_g_f5f67dccdf9f38aec91c	0.30	52	51	3	1	17	49	47	2
ceb_g_8ad7a6b84e084c04a40f	cea_g_f5f67dccdf9f38aec91c	0.40	52	51	4	5	15	48	48	3
ceb_g_53d0b517c996130bf6c9	cea_g_f5f67dccdf9f38aec91c	0.50	52	54	2	5	28	50	50	4
ceb_g_71fd3cc6dee21697ec7c	cea_g_f5f67dccdf9f38aec91c	0.60	52	54	3	2	26	49	49	5
ceb_g_c732a389a1d494e1514b	cea_g_f5f6871557bb90a69f77	0.10	58	57	2	0	5	56	54	1
ceb_g_479aaf9a90f968462afb	cea_g_f5f6871557bb90a69f77	0.20	58	56	4	2	7	54	53	2
ceb_g_0cc8bf5ebaf0e7dbf6ad	cea_g_f5f6871557bb90a69f77	0.30	58	58	3	3	22	55	55	3
ceb_g_7e7b8fb80521336ab2a3	cea_g_f5f6871557bb90a69f77	0.40	58	57	4	2	20	54	54	3
ceb_g_899fcebafb8b65730323	cea_g_f5f6871557bb90a69f77	0.50	58	55	7	8	25	51	51	4
ceb_g_5ae492fb2220352fdd52	cea_g_f5f6871557bb90a69f77	0.60	58	58	5	4	35	53	53	5
ceb_g_591b89f4c7ffe2a42643	cea_g_f5ffac9cead30ed997db	0.10	52	53	0	2	2	52	52	1
ceb_g_aef19ecfcec46b89c241	cea_g_f5ffac9cead30ed997db	0.20	52	52	2	2	8	50	50	2
ceb_g_b691938319278fb19773	cea_g_f5ffac9cead30ed997db	0.30	52	50	4	5	19	48	48	2
ceb_g_e4f7e805f32cc164d5ec	cea_g_f5ffac9cead30ed997db	0.40	52	48	7	3	18	45	45	3
ceb_g_e6130b1bde80f47d5400	cea_g_f5ffac9cead30ed997db	0.50	52	51	5	4	22	47	47	4
ceb_g_05884d0fabdfbe8f7674	cea_g_f5ffac9cead30ed997db	0.60	52	52	5	6	30	47	47	5
ceb_g_2e8eb62ed1421f5b9372	cea_g_f74d5b1e38b99ae11715	0.10	49	49	1	1	2	48	48	1
ceb_g_f06c56e357b493b391be	cea_g_f74d5b1e38b99ae11715	0.20	49	48	2	3	12	47	47	1
ceb_g_fd153533619b03ada4bb	cea_g_f74d5b1e38b99ae11715	0.30	49	49	2	2	16	47	47	2
ceb_g_6f68fc2c03527bcaf0e2	cea_g_f74d5b1e38b99ae11715	0.40	49	49	3	5	9	46	46	3
ceb_g_cbbeaa8b3495c2bd1230	cea_g_f74d5b1e38b99ae11715	0.50	49	48	5	2	22	44	44	4
ceb_g_f9377fd1101199cad62d	cea_g_f74d5b1e38b99ae11715	0.60	49	43	10	2	19	39	39	4
ceb_g_4f29bf122ef7a31d2b99	cea_g_f75546ba0e41b9e1587a	0.10	46	46	1	1	6	45	44	1
ceb_g_8416f4d59eaf2a08e741	cea_g_f75546ba0e41b9e1587a	0.20	46	46	1	4	9	45	45	1
ceb_g_09bb2de2003aca7369b8	cea_g_f75546ba0e41b9e1587a	0.30	46	45	3	3	18	43	43	2
ceb_g_aa88cfacc1f05df5be01	cea_g_f75546ba0e41b9e1587a	0.40	46	46	3	4	19	43	43	3
ceb_g_c3d8bff8d4a341eeb96c	cea_g_f75546ba0e41b9e1587a	0.50	46	42	7	4	21	39	39	3
ceb_g_6ce83305817239fe25e8	cea_g_f75546ba0e41b9e1587a	0.60	46	47	3	8	24	43	43	4
